run_time   "Position[0][0]"   "Position[0][1]"   
0.204252   0.037189346   -0.001277652   
0.204891   0.037189006   -0.001277253   
0.205248   0.037188832   -0.001277064   
0.205906   0.037188543   -0.001276784   
0.206338   0.037188375   -0.001276651   
0.207033   0.037188142   -0.001276516   
0.207672   0.037187970   -0.001276470   
0.208198   0.037187859   -0.001276477   
0.208837   0.037187763   -0.001276530   
0.209345   0.037187719   -0.001276601   
0.209984   0.037187708   -0.001276724   
0.210472   0.037187735   -0.001276843   
0.211092   0.037187814   -0.001277025   
0.211393   0.037187870   -0.001277126   
0.212144   0.037188061   -0.001277416   
0.212633   0.037188221   -0.001277631   
0.213272   0.037188467   -0.001277939   
0.213948   0.037188769   -0.001278295   
0.214399   0.037188990   -0.001278547   
0.215094   0.037189354   -0.001278954   
0.215508   0.037189581   -0.001279205   
0.216241   0.037190002   -0.001279656   
0.216973   0.037190443   -0.001280104   
0.217368   0.037190688   -0.001280339   
0.218157   0.037191198   -0.001280784   
0.218627   0.037191513   -0.001281029   
0.219209   0.037191917   -0.001281306   
0.219491   0.037192118   -0.001281429   
0.220073   0.037192542   -0.001281657   
0.220787   0.037193079   -0.001281885   
0.221238   0.037193427   -0.001282001   
0.221783   0.037193858   -0.001282113   
0.222065   0.037194084   -0.001282161   
0.222723   0.037194623   -0.001282249   
0.223324   0.037195126   -0.001282305   
0.223962   0.037195670   -0.001282338   
0.224376   0.037196025   -0.001282345   
0.225033   0.037196594   -0.001282330   
0.225428   0.037196936   -0.001282303   
0.226123   0.037197536   -0.001282220   
0.22648   0.037197843   -0.001282158   
0.227213   0.037198466   -0.001281993   
0.227945   0.037199081   -0.001281780   
0.228302   0.037199379   -0.001281662   
0.229073   0.037200023   -0.001281383   
0.229617   0.037200483   -0.001281171   
0.230068   0.037200870   -0.001280988   
0.230331   0.037201100   -0.001280879   
0.231045   0.037201740   -0.001280576   
0.231477   0.037202140   -0.001280386   
0.232041   0.037202677   -0.001280132   
0.232492   0.037203120   -0.001279924   
0.232755   0.037203382   -0.001279799   
0.233431   0.037204074   -0.001279473   
0.233882   0.037204545   -0.001279251   
0.234408   0.037205104   -0.001278990   
0.234671   0.037205388   -0.001278859   
0.235309   0.037206088   -0.001278543   
0.235892   0.037206739   -0.001278262   
0.236399   0.037207316   -0.001278028   
0.236887   0.037207881   -0.001277812   
0.23715   0.037208190   -0.001277700   
0.237827   0.037208997   -0.001277429   
0.238465   0.037209779   -0.001277195   
0.239048   0.037210512   -0.001277001   
0.23948   0.037211071   -0.001276868   
0.239743   0.037211417   -0.001276791   
0.240513   0.037212461   -0.001276581   
0.24117   0.037213393   -0.001276414   
0.241828   0.037214366   -0.001276255   
0.242222   0.037214971   -0.001276162   
0.243011   0.037216225   -0.001275984   
0.243331   0.037216749   -0.001275914   
0.243969   0.037217820   -0.001275783   
0.244683   0.037219049   -0.001275658   
0.24504   0.037219674   -0.001275606   
0.245867   0.037221143   -0.001275520   
0.246486   0.037222264   -0.001275492   
0.246881   0.037222985   -0.001275490   
0.247726   0.037224556   -0.001275516   
0.248027   0.037225125   -0.001275532   
0.248872   0.037226756   -0.001275588   
0.249642   0.037228288   -0.001275643   
0.250525   0.037230106   -0.001275700   
0.250826   0.037230740   -0.001275719   
0.251708   0.037232643   -0.001275776   
0.252291   0.037233933   -0.001275819   
0.253136   0.037235849   -0.001275891   
0.253831   0.037237461   -0.001275963   
0.254226   0.037238390   -0.001276007   
0.255071   0.037240412   -0.001276107   
0.255597   0.037241691   -0.001276171   
0.256085   0.037242894   -0.001276230   
0.256837   0.037244778   -0.001276320   
0.257213   0.037245736   -0.001276362   
0.258039   0.037247886   -0.001276452   
0.258471   0.037249035   -0.001276495   
0.259054   0.037250615   -0.001276547   
0.259335   0.037251392   -0.001276568   
0.259918   0.037253025   -0.001276603   
0.260275   0.037254044   -0.001276617   
0.260556   0.037254856   -0.001276622   
0.26127   0.037256946   -0.001276612   
0.261571   0.037257838   -0.001276597   
0.262022   0.037259189   -0.001276561   
0.262379   0.037260268   -0.001276521   
0.262736   0.037261357   -0.001276471   
0.262999   0.037262164   -0.001276428   
0.263449   0.037263559   -0.001276344   
0.263731   0.037264438   -0.001276284   
0.264163   0.037265798   -0.001276182   
0.26452   0.037266932   -0.001276090   
0.264783   0.037267774   -0.001276017   
0.265009   0.037268501   -0.001275951   
0.265347   0.037269600   -0.001275846   
0.265704   0.037270770   -0.001275727   
0.266079   0.037272015   -0.001275593   
0.266342   0.037272893   -0.001275493   
0.266643   0.037273905   -0.001275373   
0.267113   0.037275500   -0.001275171   
0.267451   0.037276660   -0.001275015   
0.267695   0.037277503   -0.001274897   
0.268033   0.037278678   -0.001274725   
0.268409   0.037279993   -0.001274521   
0.268747   0.037281184   -0.001274327   
0.268991   0.037282049   -0.001274180   
0.269404   0.037283522   -0.001273916   
0.269743   0.037284734   -0.001273687   
0.270043   0.037285818   -0.001273473   
0.270287   0.037286704   -0.001273292   
0.270701   0.037288211   -0.001272968   
0.271001   0.037289316   -0.001272719   
0.271339   0.037290567   -0.001272425   
0.271584   0.037291475   -0.001272203   
0.271847   0.037292459   -0.001271956   
0.272222   0.037293873   -0.001271586   
0.272485   0.037294869   -0.001271316   
0.272767   0.037295941   -0.001271017   
0.272993   0.037296802   -0.001270771   
0.27318   0.037297522   -0.001270560   
0.273481   0.037298679   -0.001270214   
0.273744   0.037299695   -0.001269901   
0.274082   0.037301008   -0.001269487   
0.274326   0.037301959   -0.001269180   
0.274552   0.037302840   -0.001268891   
0.274946   0.037304387   -0.001268372   
0.275266   0.037305644   -0.001267940   
0.275529   0.037306683   -0.001267577   
0.275792   0.037307725   -0.001267208   
0.276017   0.037308620   -0.001266887   
0.276412   0.037310194   -0.001266314   
0.276825   0.037311851   -0.001265700   
0.277126   0.037313062   -0.001265243   
0.277426   0.037314277   -0.001264778   
0.277877   0.037316110   -0.001264064   
0.278215   0.037317491   -0.001263514   
0.278478   0.037318570   -0.001263078   
0.278854   0.037320116   -0.001262442   
0.279399   0.037322369   -0.001261494   
0.279718   0.037323695   -0.001260924   
0.280131   0.037325416   -0.001260170   
0.280451   0.037326748   -0.001259575   
0.280827   0.037328319   -0.001258862   
0.281108   0.037329499   -0.001258318   
0.281446   0.037330916   -0.001257654   
0.281991   0.037333206   -0.001256561   
0.282348   0.037334710   -0.001255829   
0.282686   0.037336138   -0.001255125   
0.283175   0.037338209   -0.001254088   
0.283645   0.037340210   -0.001253072   
0.283964   0.037341575   -0.001252370   
0.284377   0.037343349   -0.001251450   
0.284922   0.037345698   -0.001250220   
0.28526   0.037347162   -0.001249448   
0.285617   0.037348710   -0.001248627   
0.2862   0.037351242   -0.001247274   
0.286632   0.037353124   -0.001246261   
0.286951   0.037354516   -0.001245508   
0.287402   0.037356481   -0.001244436   
0.287684   0.037357709   -0.001243761   
0.288097   0.037359510   -0.001242762   
0.288567   0.037361557   -0.001241613   
0.288886   0.037362949   -0.001240821   
0.289394   0.037365161   -0.001239546   
0.289751   0.037366720   -0.001238636   
0.290277   0.037369020   -0.001237275   
0.290709   0.037370914   -0.001236143   
0.291047   0.037372399   -0.001235249   
0.291498   0.037374382   -0.001234050   
0.291949   0.037376370   -0.001232844   
0.292343   0.037378112   -0.001231787   
0.292775   0.037380021   -0.001230628   
0.293283   0.037382264   -0.001229269   
0.29364   0.037383842   -0.001228312   
0.294053   0.037385668   -0.001227205   
0.294692   0.037388489   -0.001225489   
0.295049   0.037390064   -0.001224527   
0.295669   0.037392798   -0.001222846   
0.296233   0.037395285   -0.001221303   
0.296552   0.037396695   -0.001220421   
0.297322   0.037400102   -0.001218279   
0.29783   0.037402350   -0.001216860   
0.298637   0.037405938   -0.001214595   
0.29907   0.037407861   -0.001213385   
0.299802   0.037411127   -0.001211335   
0.300159   0.037412721   -0.001210339   
0.300892   0.037415998   -0.001208292   
0.301512   0.037418779   -0.001206557   
0.302151   0.037421652   -0.001204760   
0.302771   0.037424450   -0.001203004   
0.303372   0.037427173   -0.001201291   
0.303936   0.037429734   -0.001199678   
0.3045   0.037432303   -0.001198061   
0.305045   0.037434795   -0.001196497   
0.305571   0.037437207   -0.001194986   
0.306097   0.037439626   -0.001193474   
0.306604   0.037441965   -0.001192015   
0.307017   0.037443876   -0.001190821   
0.307544   0.037446315   -0.001189295   
0.308088   0.037448853   -0.001187702   
0.308727   0.037451845   -0.001185815   
0.309479   0.037455391   -0.001183563   
0.310024   0.037457979   -0.001181908   
0.3107   0.037461211   -0.001179826   
0.311339   0.037464281   -0.001177831   
0.311978   0.037467367   -0.001175808   
0.312598   0.037470375   -0.001173815   
0.313199   0.037473302   -0.001171853   
0.313988   0.037477162   -0.001169228   
0.314552   0.037479930   -0.001167315   
0.315416   0.037484197   -0.001164309   
0.316055   0.037487367   -0.001162025   
0.316788   0.037491017   -0.001159332   
0.317408   0.037494117   -0.001156985   
0.318141   0.037497789   -0.001154125   
0.318911   0.037501656   -0.001151015   
0.319493   0.037504585   -0.001148593   
0.320451   0.037509410   -0.001144485   
0.321015   0.037512251   -0.001142003   
0.321898   0.037516703   -0.001138023   
0.322424   0.037519353   -0.001135599   
0.323251   0.037523509   -0.001131706   
0.323739   0.037525959   -0.001129354   
0.324509   0.037529811   -0.001125559   
0.325242   0.037533464   -0.001121845   
0.325937   0.037536921   -0.001118224   
0.326613   0.037540281   -0.001114608   
0.327252   0.037543452   -0.001111112   
0.327872   0.037546525   -0.001107646   
0.328887   0.037551542   -0.001101828   
0.329394   0.037554041   -0.001098856   
0.330371   0.037558827   -0.001093019   
0.330784   0.037560840   -0.001090508   
0.331686   0.037565207   -0.001084945   
0.332174   0.037567562   -0.001081887   
0.332963   0.037571354   -0.001076879   
0.333621   0.037574505   -0.001072642   
0.334335   0.037577919   -0.001067974   
0.335011   0.037581142   -0.001063480   
0.335875   0.037585238   -0.001057633   
0.336326   0.037587364   -0.001054537   
0.337058   0.037590798   -0.001049438   
0.337641   0.037593510   -0.001045334   
0.33826   0.037596380   -0.001040921   
0.338955   0.037599580   -0.001035929   
0.339481   0.037601992   -0.001032128   
0.340364   0.037606021   -0.001025710   
0.340852   0.037608239   -0.001022143   
0.341735   0.037612229   -0.001015654   
0.342167   0.037614172   -0.001012459   
0.342674   0.037616443   -0.001008688   
0.343444   0.037619870   -0.001002918   
0.343914   0.037621947   -0.000999374   
0.344646   0.037625166   -0.000993808   
0.345153   0.037627380   -0.000989933   
0.346111   0.037631531   -0.000982572   
0.346712   0.037634114   -0.000977937   
0.347595   0.037637878   -0.000971111   
0.348008   0.037639627   -0.000967911   
0.348759   0.037642785   -0.000962085   
0.349435   0.037645603   -0.000956833   
0.350036   0.037648089   -0.000952155   
0.3506   0.037650407   -0.000947764   
0.351126   0.037652560   -0.000943660   
0.351595   0.037654473   -0.000939992   
0.352083   0.037656455   -0.000936175   
0.352778   0.037659260   -0.000930741   
0.353097   0.037660542   -0.000928244   
0.35398   0.037664064   -0.000921343   
0.354318   0.037665402   -0.000918702   
0.355182   0.037668796   -0.000911956   
0.355652   0.037670622   -0.000908293   
0.356553   0.037674095   -0.000901263   
0.357173   0.037676458   -0.000896428   
0.357624   0.037678165   -0.000892912   
0.357924   0.037679298   -0.000890567   
0.358619   0.037681904   -0.000885136   
0.358995   0.037683303   -0.000882194   
0.359577   0.037685459   -0.000877624   
0.359878   0.037686566   -0.000875260   
0.360403   0.037688492   -0.000871112   
0.360873   0.037690201   -0.000867395   
0.361155   0.037691220   -0.000865160   
0.361587   0.037692774   -0.000861724   
0.362   0.037694252   -0.000858426   
0.3623   0.037695320   -0.000856020   
0.362695   0.037696714   -0.000852852   
0.362976   0.037697704   -0.000850581   
0.363333   0.037698952   -0.000847695   
0.363897   0.037700907   -0.000843111   
0.364216   0.037702005   -0.000840498   
0.364666   0.037703546   -0.000836788   
0.365023   0.037704756   -0.000833833   
0.365418   0.037706085   -0.000830548   
0.365774   0.037707277   -0.000827561   
0.366037   0.037708150   -0.000825350   
0.36645   0.037709512   -0.000821862   
0.36677   0.037710556   -0.000819155   
0.367164   0.037711837   -0.000815801   
0.367446   0.037712746   -0.000813398   
0.367896   0.037714191   -0.000809546   
0.368328   0.037715565   -0.000805847   
0.368704   0.037716752   -0.000802627   
0.36906   0.037717873   -0.000799569   
0.369492   0.037719222   -0.000795869   
0.369924   0.037720563   -0.000792174   
0.370243   0.037721549   -0.000789448   
0.370675   0.037722877   -0.000785768   
0.370957   0.037723739   -0.000783375   
0.371333   0.037724883   -0.000780192   
0.371596   0.037725681   -0.000777970   
0.372178   0.037727437   -0.000773072   
0.37261   0.037728729   -0.000769455   
0.373154   0.037730346   -0.000764917   
0.373455   0.037731232   -0.000762423   
